code,name,changepercent,trade,open,high,low,settlement,volume,turnoverratio,amount,per,pb,mktcap,nmc
002330,得利斯,1.505,6.07,5.81,6.46,5.72,5.98,16448217.0,3.2769,101160835.0,404.667,2.294,304714.0,304679.9473
002329,皇氏集团,-2.941,4.29,4.33,4.59,4.27,4.42,28949353.0,5.5819,127694022.0,63.368,1.331,359347.575015,222491.893338
002328,新朋股份,-7.791,7.22,7.48,7.84,7.22,7.83,36694389.0,11.287,277254151.0,34.381,1.319,323528.2,234724.51762
002327,富安娜,-5.6,8.26,8.61,8.73,8.16,8.75,11564217.0,2.24702,97775385.0,13.767,2.176,722290.086504,425098.323706
002326,永太科技,-6.904,8.9,9.18,9.42,8.9,9.56,27048152.0,5.02334,248199097.0,40.455,2.464,729883.50603,479220.34425
002325,洪涛股份,-5.985,3.77,3.93,4.07,3.76,4.01,35578857.0,3.86503,139762172.0,34.273,1.28,471038.36728,347041.080867
002324,普利特,-0.261,11.48,11.36,11.8,11.14,11.51,7177776.0,3.05768,82757370.0,17.938,1.982,466403.662116,269488.596272
002323,*ST百特,0.0,0.0,0.0,0.0,0.0,1.31,0.0,0.0,0.0,3.7,1.173,97690.584936,41399.2619
002322,理工环科,-6.345,11.66,12.11,12.39,11.66,12.45,5947644.0,1.6960700000000002,71751600.0,16.657,1.597,462508.13103,408883.4937
002321,华英农业,2.724,7.92,7.6,8.33,7.5,7.71,42967865.0,8.09112,346297403.0,69.05,1.659,423158.5512,420591.333888
002320,海峡股份,-1.43,15.85,15.8,16.5,15.45,16.08,18372392.0,3.2904,293373088.0,35.222,2.873,1046773.06708,885005.255145
002319,乐通股份,0.486,12.41,12.1,12.71,11.95,12.35,12144063.0,6.07318,150203338.0,248.2,5.069,248200.0,248152.880471
002318,久立特材,-7.453,7.45,7.9,7.91,7.41,8.05,29199782.0,3.5576,224523200.0,46.563,2.251,626932.64287,611475.17427
002317,众生药业,4.792,10.06,9.83,10.43,9.69,9.6,35708412.0,4.5842600000000004,362768254.0,19.346,2.117,819347.842456,783609.39468
002316,亚联发展,-1.805,9.25,9.8,10.35,9.23,9.42,36578537.0,12.46654,360027267.0,-149.435,4.324,363636.0,271407.619775
002315,焦点科技,-4.161,15.2,15.39,16.16,15.18,15.86,6316549.0,5.22141,98453065.0,63.439,1.994,357200.0,183880.43592
002314,南山控股,-8.354,3.73,4.01,4.02,3.71,4.07,31104187.0,2.73444,120500969.0,10.971,1.293,1010002.877349,424286.344446
002313,日海智能,-2.988,25.97,26.1,27.45,25.68,26.77,13033846.0,4.17751,344852966.0,78.697,3.9,810264.0,810264.0
002312,三泰控股,-7.763,4.04,4.27,4.27,4.0,4.38,64736194.0,6.38121,269973042.0,18.364,1.697,556749.060132,409850.76638
002311,海大集团,-0.716,26.34,26.21,27.18,26.01,26.53,8918175.0,0.57732,238794761.0,33.769,5.522,4164909.995256,4068907.24338
002310,东方园林,-7.241,8.07,8.47,8.54,8.03,8.7,122280485.0,7.95219,1016237138.0,9.963,1.786,2167167.837228,1240919.829492
002309,中利集团,-7.636,8.83,9.4,9.47,8.74,9.56,24697290.0,3.51864,227589351.0,18.396,0.857,769787.981044,619777.270862
002308,威创股份,-8.436,5.97,6.3,6.48,5.92,6.52,59255258.0,6.57089,368273204.0,27.136,1.517,543482.905125,538365.133371
002307,北新路桥,0.0,0.0,0.0,0.0,0.0,6.84,0.0,0.0,0.0,76.0,3.297,614373.202224,609930.201564
002306,*ST云网,-5.076,3.74,3.9,3.91,3.74,3.94,9073700.0,1.14389,34539066.0,374.0,125.503,299200.0,296667.444788
002305,南国置业,-9.429,3.17,3.41,3.42,3.16,3.5,48962069.0,3.0162,161818912.0,95.77,1.234,549746.39909,514586.839244
002304,洋河股份,-3.629,111.26,111.0,113.3,110.39,115.45,9417625.0,0.7570100000000001,1051973894.0,25.286,5.142,16766748.488,13841320.504816
002303,美盈森,-6.204,5.14,5.42,5.42,5.14,5.48,20169745.0,1.31763,106385297.0,22.764,1.815,787100.37409,786809.78419
002302,西部建设,-7.197,11.09,11.65,11.89,11.01,11.95,33155595.0,2.67587,382154798.0,110.9,2.172,1399950.923136,1374116.26465
002301,齐心集团,-2.724,10.0,10.02,10.32,9.91,10.28,9265381.0,1.44669,93465357.0,30.303,2.541,641801.082,640454.408
002300,太阳电缆,-7.873,6.67,7.05,7.15,6.67,7.24,17486661.0,3.22241,121270977.0,35.105,2.774,361980.9,361953.091436
002299,圣农发展,-0.314,28.56,27.67,29.66,27.48,28.65,22991356.0,2.06962,661546140.0,111.475,5.019,3539956.356552,3172730.4
002298,中电兴发,-1.179,8.38,8.8,9.28,8.36,8.48,50956019.0,9.82698,449904303.0,34.26,1.374,579481.95677,434529.871308
002297,博云新材,-6.136,7.19,7.5,7.74,7.18,7.66,20880146.0,5.25162,156039061.0,-55.308,2.229,338875.517355,285870.454128
002296,辉煌科技,-9.53,6.74,7.0,7.19,6.71,7.45,32627655.0,10.10714,227525245.0,-16.729,1.778,253866.42708,217579.22753
002295,精艺股份,-6.563,7.83,8.18,8.35,7.81,8.38,5349343.0,2.13766,43412105.0,33.305,1.718,196232.328,195939.8775
002294,信立泰,-2.226,24.6,24.7,25.59,24.57,25.16,17203943.0,1.64471,428567705.0,17.698,4.039,2573199.36,2573199.36
002293,罗莱生活,-4.049,10.9,11.02,11.49,10.9,11.36,8673395.0,1.23851,96477032.0,17.919,2.248,822305.97023,763337.20022
002292,奥飞娱乐,-0.595,8.36,8.08,8.8,7.81,8.41,65673661.0,8.07344,550853465.0,119.429,2.015,1134585.3629,680046.778224
002291,星期六,-6.412,5.4,5.68,5.74,5.37,5.77,10096862.0,2.54508,56141399.0,-6.136,1.427,215417.8233,214229.5884
002290,中科新材,-8.635,9.84,10.52,10.56,9.81,10.77,9180970.0,4.36526,94338560.0,984.0,1.9,238828.93272,206954.019
002289,宇顺电子,-0.978,8.1,7.9,8.79,7.62,8.18,36890245.0,14.224920000000001,300663752.0,-17.81,5.623,227005.52373,210061.55898
002288,超华科技,1.626,6.25,5.98,6.6,5.54,6.15,136357832.0,17.03856,845181547.0,157.828,3.759,582277.34,500181.17625
002287,奇正藏药,-4.025,28.85,29.75,29.87,28.82,30.06,1088558.0,0.26812,31855402.0,38.934,5.987,1171310.0,1171310.0
002286,保龄宝,-6.753,6.49,6.88,6.92,6.49,6.96,6631208.0,2.0178,44936603.0,49.923,1.5550000000000002,239647.144,213284.777629
002285,世联行,-4.516,5.92,6.19,6.19,5.9,6.2,37878165.0,1.88447,229875098.0,12.082,2.262,1209438.815424,1189928.662144
002284,亚太股份,-1.421,5.55,5.53,5.98,5.45,5.63,24992044.0,3.64316,143096247.0,50.455,1.5590000000000002,409359.172725,380729.854035
002283,天润曲轴,-8.624,4.45,4.64,4.78,4.39,4.87,42961610.0,4.19668,198383305.0,14.833,1.221,501761.52021,455548.41706
002282,博深工具,-6.299,9.52,10.06,10.06,9.41,10.16,7493300.0,3.32311,73681574.0,63.467,1.9609999999999999,416727.062472,214666.788448
002281,光迅科技,3.036,32.58,31.0,34.5,30.68,31.62,47640638.0,7.57931,1578763476.0,61.472,6.419,2112417.974016,2047854.188016
002280,联络互动,-1.544,5.1,5.05,5.55,4.93,5.18,125188391.0,7.31295,659919057.0,170.0,1.7850000000000001,1110346.33425,873054.59097
002279,久其软件,-3.47,9.18,9.05,10.08,8.9,9.51,48501179.0,8.10492,463680473.0,21.099,3.319,652905.998604,549346.559058
002278,神开股份,-6.29,7.3,7.67,7.69,7.18,7.79,9878910.0,2.87198,74350161.0,243.333,2.437,265654.04304,251102.48
002277,友阿股份,-4.941,4.04,4.18,4.26,4.01,4.25,34975210.0,2.50867,144803154.0,18.464,1.101,563245.8112,563245.8112
002276,万马股份,-5.738,6.9,7.13,7.44,6.9,7.32,41521340.0,4.01595,296127040.0,57.5,1.787,714487.47762,713398.60932
002275,桂林三金,-3.138,14.2,14.1,14.63,14.1,14.66,2473472.0,0.46373000000000003,35573964.0,17.975,3.01,838084.0,757415.433
002274,华昌化工,-6.95,6.56,6.88,6.93,6.55,7.05,14549900.0,2.32675,98831006.0,72.647,1.5859999999999999,416500.805184,410218.285968
002273,水晶光电,5.144,13.9,12.8,14.54,12.63,13.22,83729829.0,10.30022,1157343633.0,25.741,3.323,1199323.86853,1129921.65225
002272,川润股份,-7.59,4.87,5.2,5.2,4.8,5.27,17020463.0,5.30821,85959407.0,318.301,1.667,209604.8,156153.816956
002271,东方雨虹,-3.736,18.81,19.09,19.56,18.73,19.54,21959804.0,2.2104,419677732.0,13.436,3.833,2806607.556819,1868726.426094
002270,华明装备,-9.877,5.11,5.52,5.56,5.1,5.67,25512408.0,3.45263,137427466.0,8.377,1.7730000000000001,387971.19543,377591.420038
002269,美邦服饰,-8.917,2.86,3.05,3.13,2.86,3.14,23493298.0,0.9350600000000001,70688228.0,-23.833,2.497,718575.0,718575.0
002268,卫 士 通,6.59,29.76,27.6,30.7,27.08,27.92,22891319.0,2.82643,681849463.0,141.11,5.9190000000000005,2494888.019328,2410268.5752
002267,陕天然气,-5.778,7.99,8.35,8.35,7.98,8.48,24923776.0,2.24119,203115471.0,22.469,1.5710000000000002,888548.280555,888548.280555
002266,浙富控股,0.0,4.95,4.95,5.35,4.81,4.95,54867414.0,3.39023,278869623.0,123.75,3.008,979466.325255,801106.13484
002265,西仪股份,-7.887,9.11,9.68,9.75,9.01,9.89,8405502.0,2.77251,79568379.0,151.833,2.9779999999999998,290213.782692,276190.901808
002264,新 华 都,-8.613,6.26,6.7,6.73,6.25,6.85,27872618.0,4.63272,182146671.0,-78.25,2.596,433219.46888,376631.00009
002263,*ST东南,-5.164,2.02,2.14,2.14,2.02,2.13,83342168.0,4.43701,172189493.0,-6.733,1.745,379428.7402,379424.5386
002262,恩华药业,-4.034,11.42,11.55,11.96,11.41,11.9,30740206.0,3.47671,358326540.0,22.076,3.94,1164857.941962,1009727.900248
002261,拓维信息,-4.87,5.86,5.95,6.37,5.83,6.16,76138500.0,8.60036,462029329.0,97.667,1.6520000000000001,645049.388164,518782.481482
002260,*ST德奥,-5.028,3.4,3.6,3.61,3.4,3.58,18958648.0,7.14881,66050751.0,-1.7530000000000001,-4.031,90168.0,90168.0
002259,ST升达,-4.943,2.5,2.63,2.66,2.5,2.63,39603765.0,5.47259,101795523.0,138.889,1.154,188082.06675,180918.89125
002258,利尔化学,-5.24,15.01,15.63,15.64,14.97,15.84,11958738.0,2.28682,183688154.0,13.622,2.662,787083.91803,784935.916483
002256,兆新股份,-9.661,3.46,3.7,3.77,3.45,3.83,65848303.0,5.28046,239473363.0,43.25,2.933,651314.507712,431468.685066
002255,海陆重工,-6.346,4.28,4.48,4.55,4.27,4.57,17938929.0,3.46104,79498967.0,27.261,0.894,360492.01154,221836.54518
002254,泰和新材,-3.547,11.42,11.7,11.88,11.42,11.84,9861117.0,1.6147900000000002,114819455.0,71.375,3.257,697571.9712,697389.368826
002253,川大智胜,-3.765,17.38,17.49,18.63,17.24,18.06,14064093.0,6.80173,251617652.0,86.9,2.956,392138.15311,359370.116622
002252,上海莱士,10.01,10.55,10.54,10.55,10.02,9.59,143716498.0,2.8901700000000003,1508495389.0,62.059,4.72,5248226.314445,5246081.499445
002251,步 步 高,-6.257,8.99,9.46,9.47,8.91,9.59,13312077.0,1.65705,123421743.0,53.038,1.023,776649.651949,722218.511168
002250,联化科技,-2.124,10.6,10.68,10.91,10.46,10.83,13282420.0,1.49437,142789029.0,48.182,1.733,981456.17936,942160.33106
002249,大洋电机,-8.642,4.44,4.72,4.76,4.4,4.86,58221671.0,3.7213600000000002,268314723.0,24.667,1.191,1052471.330256,694649.68608
002248,华东数控,1.077,10.32,10.09,10.73,10.02,10.21,7415889.0,2.50013,77282355.0,85.43,6.192,317335.4592,306112.436496
002247,聚力文化,-5.667,5.16,5.32,5.58,5.13,5.47,47993400.0,8.820640000000001,257585891.0,7.938,0.8220000000000001,439048.945284,280757.396196
002246,北化股份,-5.156,7.91,8.21,8.41,7.88,8.34,10164528.0,2.2593,82832227.0,37.667,1.873,434286.522054,355868.179751
002245,澳洋顺昌,-3.202,5.14,5.18,5.6,5.03,5.31,70136100.0,7.67014,375606913.0,22.358,1.9060000000000001,504394.253892,470004.133506
002244,滨江集团,-5.106,4.46,4.7,4.72,4.41,4.7,41379918.0,1.5309400000000002,189274564.0,8.109,0.9440000000000001,1387703.97494,1205495.13494
002243,通产丽星,-9.987,20.91,21.68,22.25,20.91,23.23,38018646.0,10.41752,813098821.0,92.933,4.914,763108.266996,763108.266996
002242,九阳股份,3.836,19.76,18.95,20.32,18.71,19.03,16676648.0,2.18866,328506756.0,21.956,4.228,1516601.736,1505630.07504
002241,歌尔股份,10.0,10.01,8.9,10.01,8.78,9.1,150745343.0,5.533,1458422640.0,14.721,2.108,3248349.051948,2727199.628153
002240,威华股份,-8.885,9.23,9.77,9.96,9.22,10.13,22312703.0,4.54755,215606140.0,30.767,2.286,494122.010811,452873.065125
002239,奥特佳,-5.902,2.87,2.93,3.18,2.85,3.05,121678384.0,4.02144,363604744.0,23.917,1.6139999999999999,898700.152679,868388.573059
002238,天威视讯,-4.106,9.81,9.61,10.93,9.6,10.23,31282280.0,5.06716,320289992.0,25.816,2.221,605623.4892,605623.4892
002237,恒邦股份,-4.947,9.8,10.13,10.15,9.79,10.31,42643613.0,5.00703,424374917.0,24.5,1.995,892192.0,834641.5
002236,大华股份,-1.187,16.65,16.27,17.34,16.06,16.85,100971331.0,5.56733,1702450296.0,20.305,4.216,4990966.92045,3019711.464135
002235,安妮股份,-7.331,6.7,6.83,7.07,6.63,7.23,57286822.0,11.44897,394986042.0,-7.603,1.851,417260.4627,335245.70977
002234,民和股份,6.877,32.79,29.26,33.75,29.25,30.68,18235353.0,9.5396,592651068.0,26.024,8.839,990410.906328,626794.815261
002233,塔牌集团,-3.894,11.6,11.95,11.97,11.58,12.07,27443950.0,2.36153,323703010.0,15.193,1.617,1383039.01856,1348063.8748
002232,启明信息,-2.842,8.89,8.8,9.63,8.3,9.15,16943094.0,4.19682,155603635.0,68.28,3.3529999999999998,363199.576495,358900.339602
002231,奥维通信,-9.195,7.9,8.46,8.6,7.83,8.7,19177984.0,6.26979,157952179.0,294.776,4.151,281872.0,241644.568
002230,科大讯飞,-0.369,37.85,36.5,40.77,35.85,37.99,137901785.0,7.56957,5333822540.0,114.697,10.328,7920227.91222,6895482.814625
002229,鸿博股份,-2.811,8.99,8.9,9.71,8.76,9.25,60860593.0,14.78268,560299754.0,420.093,2.816,450701.255487,370120.028777
002228,合兴包装,-5.596,5.23,5.5,5.5,5.2,5.54,31582948.0,2.70995,169216702.0,34.867,2.27,611657.363804,609526.551974
002227,奥 特 迅,-6.447,13.35,13.84,14.13,13.28,14.27,4760302.0,2.16473,65703398.0,198.366,3.718,294497.529,293569.82148
002226,江南化工,-1.695,6.96,6.9,7.3,6.72,7.08,72939967.0,8.00413,515580435.0,77.592,1.552,869291.25624,634250.178432
002225,濮耐股份,-5.597,5.06,5.28,5.3,5.03,5.36,15701050.0,2.22027,81579017.0,168.667,1.774,449420.849988,357827.188642
002224,三 力 士,-3.315,7.0,7.04,7.54,6.87,7.24,43721924.0,9.26816,312185891.0,29.167,2.635,461050.2505,330220.282
002223,鱼跃医疗,-1.363,23.15,23.02,23.8,22.99,23.47,9351094.0,1.09356,218650726.0,39.237,4.321,2320734.090635,1979571.0845
002222,福晶科技,2.977,14.18,13.6,15.15,13.36,13.77,61684477.0,14.5852,886904463.0,44.382,7.06,606195.0,599707.648582
002221,东华能源,-3.739,9.01,9.2,9.33,9.01,9.36,17686537.0,1.16543,161940265.0,13.731,1.733,1486454.324424,1367350.206394
002220,天宝食品,-7.895,3.15,3.3,3.42,3.13,3.42,29588685.0,4.47548,97440650.0,13.125,0.868,241441.248195,208255.525695
002219,恒康医疗,-9.908,3.91,4.06,4.26,3.91,4.34,66014313.0,3.53924,269923032.0,35.971,1.92,729307.44413,729298.206755
002218,拓日新能,-2.332,3.77,3.78,4.2,3.7,3.86,73864710.0,6.07581,290849166.0,29.0,1.626,466100.973208,458325.433033
002217,合力泰,-0.131,7.6,7.39,7.85,7.26,7.61,209082709.0,8.19722,1596211199.0,20.0,2.14,2368476.3272,1938497.31892
002216,三全食品,-5.357,7.42,7.8,7.91,7.42,7.84,5759517.0,1.00596,44332850.0,82.444,2.8890000000000002,600771.220014,424826.203326
002215,诺 普 信,-3.535,6.55,6.84,6.91,6.53,6.79,26647494.0,3.67435,179657111.0,19.407,2.858,598720.03152,475025.403065
002214,大立科技,2.899,7.81,7.56,8.28,7.34,7.59,27862934.0,7.79772,219540859.0,111.571,3.524,358218.666146,279068.014181
002213,特 尔 佳,-3.625,10.9,11.0,11.66,10.87,11.31,15411203.0,7.82651,173472969.0,221.545,6.096,224540.0,214632.11691
002212,南洋股份,-1.56,15.78,15.71,16.19,15.37,16.03,16420793.0,2.10031,259520247.0,41.526,2.273,1809811.61637,1233725.418762
002211,宏达新材,-3.813,5.55,5.68,6.15,5.52,5.77,14658281.0,3.38939,85257621.0,215.953,3.021,240024.057345,240024.057345
002210,飞马国际,-8.389,4.15,4.41,4.61,4.08,4.53,115588784.0,8.27435,498570717.0,21.842,1.593,685945.36019,579735.459725
002209,达 意 隆,2.061,8.42,8.05,9.03,7.88,8.25,15852415.0,10.31072,132602270.0,81.51,2.601,164395.4901,129454.900746
002208,合肥城建,-1.315,14.26,14.1,15.31,13.66,14.45,26665161.0,8.35184,391620601.0,34.78,2.427,456462.6,455282.938648
002207,ST准油,0.157,6.37,6.3,6.41,6.11,6.36,6038803.0,2.5434900000000003,37869151.0,159.25,4.5440000000000005,152355.989786,151237.770684
002206,海 利 得,-4.661,4.5,4.63,4.77,4.5,4.72,12155865.0,1.3306900000000002,56093439.0,17.308,1.8860000000000001,550362.89025,411076.7082
002205,国统股份,-5.746,14.6,15.39,15.39,14.55,15.49,3491901.0,3.00632,52341516.0,106.647,1.839,169581.94628,169581.94628
002204,大连重工,-6.329,3.7,3.86,3.88,3.69,3.95,15779017.0,0.8169900000000001,60084239.0,370.0,1.111,714606.91184,714606.91184
002203,海亮股份,-2.588,8.28,8.44,8.59,8.26,8.5,12011869.0,0.73519,101012775.0,19.635,2.045,1616344.953696,1352817.91782
002202,金风科技,-4.088,14.31,14.6,14.88,14.29,14.92,25618263.0,0.8973700000000001,373310087.0,17.056,2.284,5088926.9223,4085228.849913
002201,九鼎新材,-4.275,7.39,7.61,7.67,7.39,7.72,5521812.0,2.4074,41608819.0,-739.0,2.768,245693.46033,169503.403529
002200,云投生态,-5.063,7.5,7.88,8.41,7.4,7.9,15210151.0,11.55628,118694702.0,-3.414,6.508,138099.6675,98713.578
002199,东晶电子,-2.523,10.82,10.85,12.2,10.6,11.1,6539773.0,2.89196,73475839.0,1082.0,5.958,263404.636766,244679.567488
002198,嘉应制药,3.318,6.54,6.33,6.96,6.04,6.33,32583457.0,7.00232,218581580.0,-15.454,4.328,331911.440592,304321.674948
002197,证通电子,-6.289,9.09,9.3,9.68,9.01,9.7,27676484.0,6.36873,259537217.0,113.625,1.691,468277.665732,395022.597426
002196,方正电机,-3.221,6.01,6.14,6.25,5.94,6.21,9903195.0,2.67558,60338658.0,20.033,1.06,284579.523222,222449.777942
002195,二三四五,-1.37,5.04,4.96,5.49,4.85,5.11,419412443.0,9.77153,2151853134.0,17.379,2.574,2239254.270288,2163263.45508
002194,*ST凡谷,-5.0,11.78,12.0,12.5,11.78,12.4,19828803.0,4.82032,236673131.0,-12.945,4.651,665180.932516,484580.947942
002193,如意集团,-6.887,9.87,10.45,10.45,9.87,10.6,7516625.0,3.2622,76587248.0,36.556,1.006,258313.24785,227420.639376
002192,融捷股份,-7.937,29.0,30.11,31.0,28.92,31.5,8932021.0,3.76892,268555576.0,208.184,9.863,753000.0887,687276.0576
002191,劲嘉股份,-4.812,9.89,10.05,10.29,9.85,10.39,41030602.0,3.15075,412682509.0,23.081,2.328,1478391.203798,1287925.065057
002190,成飞集成,-5.321,19.93,20.74,20.96,19.83,21.05,11247383.0,3.25833,228809895.0,-63.512,3.659,714947.580599,687960.445326
002189,利达光电,-9.978,20.3,21.5,22.38,20.3,22.55,20115646.0,10.22671,426539771.0,184.545,6.812,482657.85064,399295.0724
002188,*ST巴士,-5.012,3.98,4.11,4.11,3.98,4.19,8081691.0,3.66506,32502153.0,-1.834,-1.867,117659.754552,87761.479142
002187,广百股份,-3.548,8.97,9.2,9.25,8.92,9.3,4554414.0,1.33006,41464326.0,17.588,1.139,307153.043496,307153.043496
002186,全 聚 德,-5.758,12.44,13.01,13.02,12.42,13.2,2650024.0,0.8651000000000001,33836380.0,28.215,2.463,383729.16002,381067.095808
002185,华天科技,2.965,6.25,5.96,6.68,5.82,6.07,323290618.0,15.17484,2087570914.0,26.893,2.3609999999999998,1331945.59,1331524.3225
002184,海得控制,-10.02,13.29,13.36,14.34,13.29,14.77,26773991.0,19.706,368900519.0,222.987,3.088,320826.778521,180567.54867
002183,怡 亚 通,-6.525,5.73,5.98,6.07,5.7,6.13,59487690.0,2.80551,351707121.0,20.464,1.9340000000000002,1216305.850287,1214980.136286
002182,云海金属,-4.423,7.78,7.96,8.03,7.78,8.14,32274775.0,7.15717,255595405.0,32.484,2.882,502916.734564,350833.894402
002181,粤 传 媒,-9.698,5.68,5.92,6.13,5.67,6.29,60684953.0,5.34937,357804012.0,120.851,1.663,659481.042832,644357.703736
002180,纳思达,0.571,28.16,27.86,30.54,27.14,28.0,14789793.0,1.4821300000000002,429738980.0,29.821,6.57,2995063.633408,2810010.531328
002179,中航光电,-3.134,40.8,41.09,42.29,40.5,42.12,6300047.0,0.80515,260254724.0,38.765,5.852,3227038.90872,3192478.30176
002178,延华智能,-7.484,4.45,4.62,4.85,4.41,4.81,45926340.0,6.46653,213741956.0,148.333,2.768,316908.085445,316046.009195
002177,御银股份,-9.389,4.15,4.36,4.48,4.13,4.58,51249694.0,7.9516100000000005,220892677.0,229.282,1.8780000000000001,315894.38701,267475.54021
002176,江特电机,-7.547,5.88,6.2,6.3,5.83,6.36,78800835.0,5.36677,479356942.0,30.947,2.035,1003319.441628,863366.432292
002175,东方网络,10.0,6.38,5.8,6.38,5.23,5.8,206260660.0,34.41046,1269721373.0,-17.683,5.107,480910.499256,382425.323654
002174,游族网络,1.473,22.05,21.25,22.64,20.8,21.73,18888795.0,2.94098,417150869.0,29.013,4.748,1959071.659965,1416186.958095
002173,创新医疗,-6.002,8.3,8.67,8.81,8.28,8.83,6368331.0,1.71696,54706131.0,26.774,1.019,377530.78295,307853.28144
002172,澳洋健康,-5.672,4.49,4.65,4.75,4.46,4.76,9158015.0,1.32207,42289019.0,21.381,1.839,348640.131538,311023.948279
002171,楚江新材,-1.039,6.67,6.5,7.18,6.44,6.74,50637301.0,4.80872,346792031.0,19.792,2.0,798574.231572,702371.504914
002170,芭田股份,-9.959,4.43,4.7,4.78,4.43,4.92,73494518.0,11.22687,335446845.0,-39.134,2.051,392880.143761,290001.207838
002169,智光电气,5.098,5.36,4.98,5.61,4.9,5.1,83178193.0,11.01406,449639454.0,33.732,1.5030000000000001,422256.508784,404787.287904
002168,惠程科技,-6.963,10.69,11.26,11.34,10.65,11.49,25447294.0,3.22079,280529648.0,-76.357,4.702,870315.198192,844611.093192
002167,东方锆业,-8.859,7.51,7.99,8.08,7.43,8.24,23492813.0,3.79773,183038932.0,375.5,4.472,466330.446,464569.7265
002166,莱茵生物,-5.598,7.42,7.72,7.82,7.41,7.86,8144103.0,2.30151,62132099.0,15.787,2.926,324462.770604,262563.931532
002165,红 宝 丽,-3.95,4.62,4.71,4.95,4.59,4.81,9238232.0,1.75176,44154491.0,66.0,1.862,278150.84682,243643.945314
002164,宁波东力,-10.086,4.19,4.46,4.58,4.19,4.66,46687285.0,10.61211,203054855.0,14.448,15.847,293026.511158,184336.287533
002163,中航三鑫,-7.833,5.53,5.6,5.88,5.47,6.0,18698261.0,2.32735,106334772.0,-553.0,6.709,444363.15,444288.623849
002162,悦心健康,-5.714,3.63,3.79,3.86,3.62,3.85,14886338.0,1.74513,55670754.0,127.368,3.328,309920.325,309646.984548
002161,远 望 谷,7.172,7.92,7.18,8.13,7.04,7.39,109755200.0,15.711030000000001,868516302.0,3771.429,3.892,585887.8608,553280.874696
002160,常铝股份,-7.83,4.12,4.3,4.35,4.12,4.47,21144694.0,3.4916,89637423.0,17.487,0.923,311717.746052,249501.806096
002159,三特索道,-3.615,19.73,20.47,20.47,19.73,20.47,1807576.0,1.30464,36245163.0,493.25,2.778,273589.332018,273357.790603
002158,汉钟精机,-7.996,9.32,9.9,9.98,9.22,10.13,23085057.0,4.3642900000000004,223662077.0,21.781,2.733,498870.262504,492984.241668
002157,正邦科技,9.944,17.58,15.15,17.59,15.15,15.99,136452578.0,6.29245,2284873136.0,76.435,6.525,4168991.033034,3812246.965056
002156,通富微电,10.031,10.64,9.67,10.64,9.55,9.67,50056224.0,4.33949,518076887.0,81.846,1.986,1227541.664608,1227328.582648
